Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.048s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.000s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.003s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:42,2019-09-19 15:28:43,0.668s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.278s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.000s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.000s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:42,2019-09-19 15:28:42,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.338s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.031s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.289s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.000s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:43,2019-09-19 15:28:44,0.828s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.032s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.001s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:43,2019-09-19 15:28:43,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.001s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.000s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.674s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.027s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.001s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.001s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:44,2019-09-19 15:28:44,0.001s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:44,2019-09-19 15:28:46,1.460s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:45,2019-09-19 15:28:45,0.042s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:45,2019-09-19 15:28:45,0.001s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:45,2019-09-19 15:28:45,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:45,2019-09-19 15:28:45,0.000s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:45,2019-09-19 15:28:45,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:45,2019-09-19 15:28:45,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:45,2019-09-19 15:28:45,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:45,2019-09-19 15:28:46,0.675s,FAILED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:46,2019-09-19 15:28:46,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:47,2019-09-19 15:28:47,0.435s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:47,2019-09-19 15:28:47,0.038s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:47,2019-09-19 15:28:47,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:47,2019-09-19 15:28:47,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:47,2019-09-19 15:28:47,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:47,2019-09-19 15:28:47,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:47,2019-09-19 15:28:47,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:47,2019-09-19 15:28:47,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:47,2019-09-19 15:28:47,0.020s,FAILED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:47,2019-09-19 15:28:47,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:47,2019-09-19 15:28:48,0.919s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:47,2019-09-19 15:28:48,0.243s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:48,2019-09-19 15:28:48,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:48,2019-09-19 15:28:48,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:48,2019-09-19 15:28:48,0.000s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:48,2019-09-19 15:28:48,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:48,2019-09-19 15:28:48,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:48,2019-09-19 15:28:48,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:48,2019-09-19 15:28:48,0.006s,FAILED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:48,2019-09-19 15:28:48,0.316s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:48,2019-09-19 15:28:49,0.497s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:49,2019-09-19 15:28:49,0.034s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:49,2019-09-19 15:28:49,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:49,2019-09-19 15:28:49,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:49,2019-09-19 15:28:49,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:49,2019-09-19 15:28:49,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:49,2019-09-19 15:28:49,0.001s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:49,2019-09-19 15:28:49,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:49,2019-09-19 15:28:49,0.041s,FAILED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:49,2019-09-19 15:28:49,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:49,2019-09-19 15:28:50,0.370s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:49,2019-09-19 15:28:50,0.244s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:50,2019-09-19 15:28:50,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:50,2019-09-19 15:28:50,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:50,2019-09-19 15:28:50,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:50,2019-09-19 15:28:50,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:50,2019-09-19 15:28:50,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:50,2019-09-19 15:28:50,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:50,2019-09-19 15:28:50,0.007s,FAILED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:50,2019-09-19 15:28:50,0.003s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:51,2019-09-19 15:28:51,0.331s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:51,2019-09-19 15:28:51,0.030s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:51,2019-09-19 15:28:51,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:51,2019-09-19 15:28:51,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:51,2019-09-19 15:28:51,0.000s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:51,2019-09-19 15:28:51,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:51,2019-09-19 15:28:51,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:51,2019-09-19 15:28:51,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:51,2019-09-19 15:28:51,0.117s,FAILED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:51,2019-09-19 15:28:51,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:51,2019-09-19 15:28:53,1.249s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:51,2019-09-19 15:28:52,0.305s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:52,2019-09-19 15:28:52,0.001s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:52,2019-09-19 15:28:52,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:52,2019-09-19 15:28:52,0.006s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:52,2019-09-19 15:28:52,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:52,2019-09-19 15:28:52,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:52,2019-09-19 15:28:52,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:52,2019-09-19 15:28:52,0.005s,FAILED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:52,2019-09-19 15:28:52,0.003s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:53,2019-09-19 15:28:54,0.938s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:53,2019-09-19 15:28:53,0.031s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:53,2019-09-19 15:28:53,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:53,2019-09-19 15:28:53,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:53,2019-09-19 15:28:53,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:53,2019-09-19 15:28:53,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:53,2019-09-19 15:28:53,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:53,2019-09-19 15:28:53,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:53,2019-09-19 15:28:53,0.310s,FAILED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:53,2019-09-19 15:28:53,0.001s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:54,2019-09-19 15:28:55,1.061s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:54,2019-09-19 15:28:54,0.034s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:54,2019-09-19 15:28:54,0.001s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:54,2019-09-19 15:28:54,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:54,2019-09-19 15:28:54,0.002s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:54,2019-09-19 15:28:54,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:54,2019-09-19 15:28:54,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:54,2019-09-19 15:28:54,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:54,2019-09-19 15:28:54,0.075s,FAILED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:54,2019-09-19 15:28:54,0.001s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:55,2019-09-19 15:28:56,0.917s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:55,2019-09-19 15:28:55,0.048s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:55,2019-09-19 15:28:55,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:55,2019-09-19 15:28:55,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:55,2019-09-19 15:28:55,0.000s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:56,2019-09-19 15:28:56,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:56,2019-09-19 15:28:56,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:56,2019-09-19 15:28:56,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:56,2019-09-19 15:28:56,0.005s,FAILED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:56,2019-09-19 15:28:56,0.008s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:56,2019-09-19 15:28:58,1.496s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:57,2019-09-19 15:28:57,0.032s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:57,2019-09-19 15:28:57,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:57,2019-09-19 15:28:57,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:57,2019-09-19 15:28:57,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:57,2019-09-19 15:28:57,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:57,2019-09-19 15:28:57,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:57,2019-09-19 15:28:57,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:57,2019-09-19 15:28:57,0.265s,FAILED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:57,2019-09-19 15:28:57,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:58,2019-09-19 15:28:59,1.126s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:28:58,2019-09-19 15:28:58,0.032s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:28:58,2019-09-19 15:28:58,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:28:58,2019-09-19 15:28:58,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:28:58,2019-09-19 15:28:58,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:28:58,2019-09-19 15:28:58,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:28:58,2019-09-19 15:28:58,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:28:58,2019-09-19 15:28:58,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:28:58,2019-09-19 15:28:58,0.044s,FAILED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:28:58,2019-09-19 15:28:58,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:28:59,2019-09-19 15:29:00,0.787s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.067s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.001s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.004s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.003s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:29:00,2019-09-19 15:29:01,0.852s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.029s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.001s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.004s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:29:00,2019-09-19 15:29:00,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:29:01,2019-09-19 15:29:02,1.104s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:29:01,2019-09-19 15:29:01,0.029s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:29:01,2019-09-19 15:29:01,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:29:01,2019-09-19 15:29:01,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:29:01,2019-09-19 15:29:01,0.654s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:29:01,2019-09-19 15:29:01,0.000s,PASSED
